,customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tran_counts,age,profit,age_group
17407,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8,54.0,1069.5500000000002,Adults
17408,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,8,54.0,198.22000000000003,Adults
17409,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,8,54.0,1630.25,Adults
17410,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,8,54.0,1630.25,Adults
17411,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,8,54.0,745.94,Adults
17412,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,8,54.0,737.5699999999999,Adults
17413,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,8,54.0,189.27999999999997,Adults
17414,3199,Female,98.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,8,54.0,128.45999999999992,Adults
17415,3200,Female,51.0,Manufacturing,Mass Customer,N,No,1.0,QLD,7.0,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,5,27.0,198.22000000000003,Young Adults
17416,3200,Female,51.0,Manufacturing,Mass Customer,N,No,1.0,QLD,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,5,27.0,133.7800000000002,Young Adults
17417,3200,Female,51.0,Manufacturing,Mass Customer,N,No,1.0,QLD,7.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,5,27.0,409.8600000000001,Young Adults
17418,3200,Female,51.0,Manufacturing,Mass Customer,N,No,1.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,5,27.0,155.6500000000001,Young Adults
17419,3200,Female,51.0,Manufacturing,Mass Customer,N,No,1.0,QLD,7.0,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,5,27.0,104.24000000000001,Young Adults
17420,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,7,23.0,1305.25,Young Adults
17421,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,7,23.0,1592.19,Young Adults
17422,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,7,23.0,448.67999999999995,Young Adults
17423,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,7,23.0,502.47,Young Adults
17424,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,7,23.0,1069.5500000000002,Young Adults
17425,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,7,23.0,693.76,Young Adults
17426,3201,Male,61.0,Financial Services,Mass Customer,N,Yes,1.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,7,23.0,43.97,Young Adults
17427,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,8,29.0,448.67999999999995,Young Adults
17428,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8,29.0,110.56,Young Adults
17429,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,8,29.0,327.9799999999999,Young Adults
17430,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,8,29.0,737.1700000000001,Young Adults
17431,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,8,29.0,133.38,Young Adults
17432,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,8,29.0,1408.91,Young Adults
17433,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,8,29.0,104.24000000000001,Young Adults
17434,3202,Male,74.0,Financial Services,Mass Customer,N,Yes,2.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,8,29.0,812.44,Young Adults
17435,3203,Male,25.0,Manufacturing,Affluent Customer,N,Yes,7.0,QLD,8.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,3,38.0,709.34,Adults
17436,3203,Male,25.0,Manufacturing,Affluent Customer,N,Yes,7.0,QLD,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,3,38.0,817.36,Adults
17437,3203,Male,25.0,Manufacturing,Affluent Customer,N,Yes,7.0,QLD,8.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,3,38.0,217.51,Adults
17438,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,9,28.0,133.7800000000002,Young Adults
17439,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,9,28.0,751.02,Young Adults
17440,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,1.0,Cancelled,Trek Bicycles,Standard,medium,small,1386.84,1234.29,9,28.0,152.54999999999995,Young Adults
17441,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,9,28.0,72.59999999999997,Young Adults
17442,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9,28.0,1702.5499999999997,Young Adults
17443,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,9,28.0,179.44,Young Adults
17444,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,9,28.0,187.38999999999987,Young Adults
17445,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,9,28.0,195.33999999999992,Young Adults
17446,3204,Female,51.0,Health,Mass Customer,N,Yes,4.0,QLD,6.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,9,28.0,195.33999999999992,Young Adults
17447,3205,Male,35.0,Manufacturing,Mass Customer,N,No,20.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,6,64.0,143.82,Senior Adults
17448,3205,Male,35.0,Manufacturing,Mass Customer,N,No,20.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,6,64.0,356.5,Senior Adults
17449,3205,Male,35.0,Manufacturing,Mass Customer,N,No,20.0,NSW,10.0,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,6,64.0,199.0999999999999,Senior Adults
17450,3205,Male,35.0,Manufacturing,Mass Customer,N,No,20.0,NSW,10.0,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,6,64.0,139.2299999999999,Senior Adults
17451,3205,Male,35.0,Manufacturing,Mass Customer,N,No,20.0,NSW,10.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,6,64.0,1408.91,Senior Adults
17452,3205,Male,35.0,Manufacturing,Mass Customer,N,No,20.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6,64.0,14.229999999999997,Senior Adults
17453,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,7,28.0,199.0999999999999,Young Adults
17454,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,7,28.0,509.97,Young Adults
17455,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,7,28.0,574.6200000000001,Young Adults
17456,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,7,28.0,25.08999999999999,Young Adults
17457,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,7,28.0,445.2099999999999,Young Adults
17458,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,7,28.0,409.8600000000001,Young Adults
17459,3206,Female,32.0,Financial Services,Mass Customer,N,No,1.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,7,28.0,827.1599999999999,Young Adults
17460,3207,Female,46.0,Manufacturing,Mass Customer,N,No,21.0,NSW,1.0,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,5,36.0,104.24000000000001,Adults
17461,3207,Female,46.0,Manufacturing,Mass Customer,N,No,21.0,NSW,1.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,5,36.0,641.64,Adults
17462,3207,Female,46.0,Manufacturing,Mass Customer,N,No,21.0,NSW,1.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,5,36.0,75.13999999999999,Adults
17463,3207,Female,46.0,Manufacturing,Mass Customer,N,No,21.0,NSW,1.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,5,36.0,437.46,Adults
17464,3207,Female,46.0,Manufacturing,Mass Customer,N,No,21.0,NSW,1.0,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,5,36.0,4.8,Adults
17465,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,8,56.0,133.38,Adults
17466,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,8,56.0,1010.02,Adults
17467,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8,56.0,1702.5499999999997,Adults
17468,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,8,56.0,155.6500000000001,Adults
17469,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,8,56.0,155.6500000000001,Adults
17470,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,8,56.0,75.13999999999999,Adults
17471,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,8,56.0,690.49,Adults
17472,3208,Female,53.0,Manufacturing,High Net Worth,N,No,15.0,VIC,2.0,1.0,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,8,56.0,198.29000000000002,Adults
17473,3209,Female,10.0,Manufacturing,Affluent Customer,N,No,15.0,QLD,7.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,4,59.0,1230.27,Adults
17474,3209,Female,10.0,Manufacturing,Affluent Customer,N,No,15.0,QLD,7.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,4,59.0,471.6,Adults
17475,3209,Female,10.0,Manufacturing,Affluent Customer,N,No,15.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,4,59.0,15.080000000000005,Adults
17476,3209,Female,10.0,Manufacturing,Affluent Customer,N,No,15.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,4,59.0,15.080000000000005,Adults
17477,3210,Female,80.0,Manufacturing,Mass Customer,N,No,1.0,VIC,5.0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,5,35.0,135.84999999999997,Young Adults
17478,3210,Female,80.0,Manufacturing,Mass Customer,N,No,1.0,VIC,5.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,5,35.0,143.82,Young Adults
17479,3210,Female,80.0,Manufacturing,Mass Customer,N,No,1.0,VIC,5.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5,35.0,872.8900000000001,Young Adults
17480,3210,Female,80.0,Manufacturing,Mass Customer,N,No,1.0,VIC,5.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,5,35.0,43.97,Young Adults
17481,3210,Female,80.0,Manufacturing,Mass Customer,N,No,1.0,VIC,5.0,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5,35.0,827.1599999999999,Young Adults
17482,3211,Female,52.0,Health,High Net Worth,N,Yes,7.0,VIC,8.0,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,3,30.0,903.11,Young Adults
17483,3211,Female,52.0,Health,High Net Worth,N,Yes,7.0,VIC,8.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,3,30.0,709.34,Young Adults
17484,3211,Female,52.0,Health,High Net Worth,N,Yes,7.0,VIC,8.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,3,30.0,690.49,Young Adults
17485,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,7,42.0,1279.3999999999999,Adults
17486,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,42.0,1702.5499999999997,Adults
17487,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,7,42.0,641.64,Adults
17488,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,7,42.0,189.27999999999997,Adults
17489,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,42.0,1702.5499999999997,Adults
17490,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,42.0,1702.5499999999997,Adults
17491,3212,Female,62.0,Financial Services,Affluent Customer,N,No,13.0,NSW,12.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,7,42.0,448.67999999999995,Adults
17492,3213,Female,27.0,Telecommunications,Affluent Customer,N,Yes,16.0,VIC,11.0,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,5,51.0,1010.02,Adults
17493,3213,Female,27.0,Telecommunications,Affluent Customer,N,Yes,16.0,VIC,11.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,5,51.0,57.72999999999999,Adults
17494,3213,Female,27.0,Telecommunications,Affluent Customer,N,Yes,16.0,VIC,11.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5,51.0,827.1599999999999,Adults
17495,3213,Female,27.0,Telecommunications,Affluent Customer,N,Yes,16.0,VIC,11.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,5,51.0,17.869999999999997,Adults
17496,3213,Female,27.0,Telecommunications,Affluent Customer,N,Yes,16.0,VIC,11.0,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,5,51.0,209.84000000000003,Adults
17497,3214,Female,2.0,Financial Services,Mass Customer,N,Yes,9.0,QLD,3.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,4,30.0,448.67999999999995,Young Adults
17498,3214,Female,2.0,Financial Services,Mass Customer,N,Yes,9.0,QLD,3.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,4,30.0,1702.5499999999997,Young Adults
17499,3214,Female,2.0,Financial Services,Mass Customer,N,Yes,9.0,QLD,3.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,4,30.0,72.59999999999997,Young Adults
17500,3214,Female,2.0,Financial Services,Mass Customer,N,Yes,9.0,QLD,3.0,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,4,30.0,745.94,Young Adults
17501,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,7,46.0,448.67999999999995,Adults
17502,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,7,46.0,195.33999999999992,Adults
17503,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,7,46.0,834.9399999999999,Adults
17504,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,46.0,1702.5499999999997,Adults
17505,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,7,46.0,751.02,Adults
17506,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,46.0,1702.5499999999997,Adults
17507,3215,Male,14.0,Manufacturing,Mass Customer,N,Yes,7.0,NSW,11.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,7,46.0,1612.25,Adults
17508,3216,Male,59.0,Manufacturing,Mass Customer,N,Yes,1.0,QLD,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,4,25.0,64.50999999999999,Young Adults
17509,3216,Male,59.0,Manufacturing,Mass Customer,N,Yes,1.0,QLD,7.0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,4,25.0,41.129999999999995,Young Adults
17510,3216,Male,59.0,Manufacturing,Mass Customer,N,Yes,1.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,4,25.0,547.28,Young Adults
17511,3216,Male,59.0,Manufacturing,Mass Customer,N,Yes,1.0,QLD,7.0,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,4,25.0,583.2700000000001,Young Adults
17512,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,11,55.0,57.72999999999999,Adults
17513,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11,55.0,135.84999999999997,Adults
17514,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,11,55.0,139.2299999999999,Adults
17515,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,11,55.0,1408.91,Adults
17516,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,11,55.0,179.44,Adults
17517,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,11,55.0,50.66,Adults
17518,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,11,55.0,57.72999999999999,Adults
17519,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,11,55.0,1055.82,Adults
17520,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,11,55.0,1230.3000000000002,Adults
17521,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,11,55.0,745.94,Adults
17522,3217,Female,95.0,Manufacturing,Mass Customer,N,No,8.0,NSW,11.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,11,55.0,502.47,Adults
17523,3218,Female,38.0,Argiculture,Mass Customer,N,Yes,22.0,QLD,4.0,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,5,47.0,309.80999999999995,Adults
17524,3218,Female,38.0,Argiculture,Mass Customer,N,Yes,22.0,QLD,4.0,0.0,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18,5,47.0,144.26,Adults
17525,3218,Female,38.0,Argiculture,Mass Customer,N,Yes,22.0,QLD,4.0,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,5,47.0,459.46000000000015,Adults
17526,3218,Female,38.0,Argiculture,Mass Customer,N,Yes,22.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,5,47.0,502.47,Adults
17527,3218,Female,38.0,Argiculture,Mass Customer,N,Yes,22.0,QLD,4.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,5,47.0,110.80999999999995,Adults
17528,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,8,25.0,167.20999999999998,Young Adults
17529,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,8,25.0,25.08999999999999,Young Adults
17530,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,8,25.0,129.01,Young Adults
17531,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,8,25.0,189.27999999999997,Young Adults
17532,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,8,25.0,299.27,Young Adults
17533,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,8,25.0,72.59999999999997,Young Adults
17534,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,8,25.0,144.26,Young Adults
17535,3219,Female,94.0,Financial Services,Mass Customer,N,No,3.0,NSW,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8,25.0,1069.5500000000002,Young Adults
17536,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,8,51.0,198.22000000000003,Adults
17537,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,8,51.0,25.08999999999999,Adults
17538,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,8,51.0,502.47,Adults
17539,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,8,51.0,1630.25,Adults
17540,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,8,51.0,1215.34,Adults
17541,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,8,51.0,445.2099999999999,Adults
17542,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,8,51.0,143.82,Adults
17543,3220,Male,53.0,Manufacturing,Affluent Customer,N,No,11.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,8,51.0,143.82,Adults
17544,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,9,64.0,817.36,Senior Adults
17545,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9,64.0,448.67999999999995,Senior Adults
17546,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,9,64.0,1408.91,Senior Adults
17547,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,9,64.0,209.84000000000003,Senior Adults
17548,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,9,64.0,199.0999999999999,Senior Adults
17549,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,9,64.0,1230.27,Senior Adults
17550,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,9,64.0,209.84000000000003,Senior Adults
17551,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,9,64.0,128.45999999999992,Senior Adults
17552,3221,Female,59.0,Property,High Net Worth,N,Yes,11.0,QLD,8.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,9,64.0,91.15,Senior Adults
17553,3224,Female,67.0,Manufacturing,Affluent Customer,N,No,3.0,VIC,8.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,9,27.0,114.93,Young Adults
